booking_id,booking_date,user_id,flight_carrier_code,flight_origin_id,flight_dest_id,passengers,revenue
55178,2024-12-14 12:45:20,24603,NK,13204,14107,5,920.21
55179,2024-03-31 06:31:44,30025,NK,13204,14107,5,828.78
55180,2025-03-26 22:38:06,9430,DL,11433,13930,2,762.96
55181,2025-07-19 04:52:25,46999,AS,14771,13930,3,611.67
55182,2025-06-14 06:32:41,46662,UA,12266,12892,4,1647.13
55183,2024-07-30 17:02:43,35010,AS,14771,12892,5,1336.42
55184,2024-10-23 03:53:20,5109,DL,11193,12892,5,2149.94
55185,2025-10-10 05:20:21,33114,AS,12892,14771,2,629.92
55186,2025-04-25 16:11:10,39165,NK,11298,13204,5,502.15
55187,2025-03-05 21:30:53,6815,B6,12478,13204,4,1549.8
55188,2024-09-23 02:19:39,34540,AA,11298,12266,4,2250.51
55189,2024-10-16 07:20:52,6614,UA,12892,14771,5,1695.96
55190,2025-08-21 08:10:50,38610,DL,10397,13303,3,1333.69
55191,2025-10-20 23:52:15,1969,AA,13204,10397,1,290.07
55192,2024-07-28 01:04:33,46463,F9,12892,14869,1,150.61
55193,2024-10-22 06:31:39,31301,DL,15016,10397,2,931.72
55194,2025-02-25 03:34:10,35852,AS,12892,14057,3,814.03
55195,2025-02-09 05:30:58,4285,WN,12892,14107,3,953.34
55196,2024-04-26 02:19:59,25235,F9,13204,14869,2,370.42
55197,2024-04-01 11:39:52,46533,AA,12478,11298,4,1094.38
55198,2025-04-22 13:51:06,6247,AA,11298,12266,1,562.9
55199,2024-11-30 22:22:18,38152,WN,14107,12892,2,483.44
55200,2024-10-09 04:40:24,48439,UA,12478,13930,5,2789.22
55201,2025-06-28 01:12:41,18953,F9,13930,14869,3,606.11
55202,2024-11-27 02:22:53,37958,WN,12892,11298,2,682.85
55203,2025-05-01 02:17:34,45284,AS,14057,12892,1,335.88
55204,2025-02-01 17:27:09,42975,B6,13204,14107,3,1071.24
55205,2024-05-16 16:32:34,31123,NK,10397,13204,1,199.47
55206,2024-01-16 12:59:44,28439,WN,12892,11298,5,1531.07
55207,2024-12-17 09:59:05,27109,B6,12478,12892,3,1259.51
55208,2024-04-18 18:47:42,33168,DL,11193,12892,3,1359.96
55209,2025-03-22 19:47:27,42935,UA,14771,12266,5,2235.19
55210,2025-02-25 04:26:40,17861,WN,13303,12478,5,938.3
55211,2024-05-16 07:43:27,20739,NK,12892,13204,1,183.04
55212,2024-07-06 02:51:18,8094,B6,12478,14107,4,1115.23
55213,2024-07-16 03:19:14,32425,NK,12892,13204,3,488.18
55214,2025-10-12 22:07:51,16178,UA,12266,12892,4,2496.31
55215,2025-04-24 13:21:42,42058,F9,14869,10397,2,455.97
55216,2025-08-18 22:42:30,14253,NK,12478,13204,2,216.73
55217,2024-08-20 05:36:46,17987,UA,12266,13930,3,1645.12
55218,2025-03-23 23:45:17,33146,AS,14057,14771,3,939.38
55219,2024-02-07 00:42:46,35720,AS,14057,12892,3,861.22
55220,2025-06-05 18:39:17,23704,F9,10397,14869,5,848.9
55221,2024-07-19 17:58:01,13696,NK,13204,12892,1,218.29
55222,2024-10-28 01:46:00,38961,WN,10397,13204,3,702.43
55223,2025-08-07 19:56:37,44794,AA,12478,11298,3,997.4
55224,2024-07-30 22:22:25,23052,B6,10397,12478,3,1034.02
55225,2025-02-02 03:44:25,14475,NK,13204,12892,3,549.38
55226,2025-06-17 15:44:13,16325,DL,11433,12478,3,976.87
55227,2025-03-08 18:23:57,19523,DL,15016,10397,5,1994.64
55228,2024-07-26 06:47:58,49321,AS,14057,13930,5,2439.82
55229,2024-11-23 14:20:56,24863,DL,11433,13930,1,456.45
55230,2024-07-21 01:52:13,30949,AA,12892,14107,2,900.88
55231,2025-03-08 00:21:21,35862,B6,12478,13204,2,604.97
55232,2024-09-14 07:06:12,22455,AA,11298,13204,3,1625.88
55233,2024-04-27 11:23:08,45027,B6,12478,10397,2,603.48
55234,2024-02-01 19:18:20,48591,DL,10397,12892,3,1915.49
55235,2024-09-06 06:47:40,10103,F9,13204,14869,3,528.08
55236,2025-06-07 13:54:46,43386,AS,14771,13930,1,312.38
55237,2025-09-13 23:01:10,43340,UA,12892,14771,3,1652.79
55238,2025-04-15 01:19:22,37905,NK,14107,13204,4,752.79
55239,2025-01-07 01:37:39,18407,B6,13204,14107,4,1742.71
55240,2024-05-27 15:40:59,14694,B6,12478,14771,2,700.69
55241,2024-12-23 16:16:16,7850,WN,13204,12892,3,638.01
55242,2024-09-23 13:06:55,28214,AS,14771,12892,4,1207.86
55243,2024-07-20 18:45:27,39170,AS,14771,13930,5,1761.63
55244,2025-08-08 10:22:54,26743,DL,15016,10397,2,1071.68
55245,2024-11-11 17:20:58,43551,DL,10397,13303,4,1668.84
55246,2024-02-02 13:44:22,8227,WN,13303,12478,1,167.26
55247,2024-12-30 10:49:19,17296,B6,12478,14107,5,1642.13
55248,2025-05-21 16:41:41,44753,F9,11298,14107,4,608.91
55249,2025-09-16 08:53:59,48534,WN,12892,14107,1,191.6
55250,2024-07-14 04:59:32,21061,NK,11298,13204,2,229.54
55251,2024-08-07 19:32:26,40671,UA,13930,12478,4,1399.7
55252,2024-08-30 21:37:11,39748,DL,11193,12892,2,1033.88
55253,2024-03-10 21:16:15,29939,B6,12478,12892,4,1310.25
55254,2025-09-16 14:12:45,43123,NK,12892,13204,2,354.34
55255,2024-02-19 13:08:28,43812,F9,14869,13204,3,324.39
55256,2024-05-20 08:27:48,8258,UA,14771,12266,5,2752.18
55257,2024-08-04 09:32:06,21196,F9,12892,14869,2,384.2
55258,2024-04-09 02:16:44,43131,B6,13204,12478,1,220.85
55259,2024-10-18 17:02:27,15388,F9,13204,14869,5,1366.92
55260,2025-08-24 14:08:13,47816,WN,10397,13204,2,281.22
55261,2024-10-19 13:23:10,6589,F9,14869,10397,1,262.21
55262,2025-08-22 05:54:55,45821,UA,10397,13930,5,1274.62
55263,2024-01-08 14:51:46,6846,DL,11193,12892,5,2258.38
55264,2024-11-23 05:13:26,11292,F9,11298,14107,2,206.45
55265,2025-02-19 15:43:18,20908,DL,11433,13930,2,1057.21
55266,2025-07-24 17:29:08,18067,F9,14869,10397,4,806.89
55267,2024-08-28 11:00:49,6274,NK,13204,14107,1,171.91
55268,2025-01-22 22:51:15,7753,AS,14057,14771,5,1258.38
55269,2025-03-03 02:36:35,16788,NK,13204,12892,3,362.1
55270,2024-02-10 18:49:56,7614,AA,11298,13204,1,569.24
55271,2024-11-25 10:43:50,6752,B6,13204,14107,5,1343.64
55272,2024-08-07 12:30:50,14349,AS,14771,13930,3,610.18
55273,2025-08-02 08:32:51,35696,AA,11298,12266,5,2826.28
55274,2024-05-28 01:16:31,1696,DL,12266,10397,1,418.08
55275,2024-11-29 10:15:52,37785,B6,13204,12478,3,612.57
55276,2024-10-05 14:35:44,39169,UA,10397,12892,5,1945.03
55277,2024-01-17 20:43:31,12812,DL,10397,12892,2,504.54
55278,2025-06-28 20:28:45,26166,DL,13930,12478,4,1613.68
55279,2024-09-05 14:36:35,9316,NK,10397,13204,3,303.2
55280,2025-08-08 02:24:47,5113,UA,10397,12892,4,2207.84
55281,2025-06-08 08:36:15,18419,F9,14869,12892,1,169.25
55282,2025-07-27 17:59:33,46036,WN,14107,12892,4,1173.49
55283,2024-04-26 14:36:55,40163,B6,12478,14771,3,941.58
55284,2024-01-08 08:32:31,7592,UA,12478,13930,5,1793.31
55285,2025-08-08 17:39:36,3882,WN,12266,13204,4,1152.77
55286,2025-08-29 10:33:03,1082,UA,13930,14771,4,2074.47
55287,2025-04-28 23:25:50,17215,B6,13204,12478,5,1715.31
55288,2025-08-28 15:34:20,46240,AS,14057,13930,5,1953.9
55289,2025-09-28 14:18:29,34008,UA,10397,13930,1,625.66
55290,2024-09-23 11:06:28,11395,WN,11298,12892,3,850.72
55291,2024-10-28 19:56:06,43952,DL,14869,11433,1,583.46
55292,2025-02-08 07:35:25,42045,WN,12266,13204,4,955.29
55293,2024-05-23 08:10:32,9274,AA,12892,10397,3,1243.29
55294,2024-12-02 08:37:48,36441,NK,12478,13204,5,779.23
55295,2024-02-12 20:04:11,20059,DL,11193,12892,1,368.77
55296,2025-04-26 16:34:49,27050,AA,11298,13204,4,2213.36
55297,2025-01-12 09:56:43,8108,NK,12892,11298,5,1023.52
55298,2025-05-13 12:09:54,46479,F9,10397,14869,3,792.38
55299,2024-07-03 13:33:43,3391,NK,11298,13204,3,354.22
55300,2024-09-24 05:49:25,8206,NK,14107,13204,4,446.85
55301,2025-04-09 01:17:44,37424,F9,14869,10397,1,100.91
55302,2024-12-04 07:16:29,47331,AA,11298,12892,1,459.14
55303,2024-02-02 16:36:33,16081,NK,13204,12478,4,991.77
55304,2025-03-27 08:17:36,41043,WN,11298,13204,4,1297.33
55305,2025-06-10 11:25:57,13854,AA,13204,10397,1,578.19
55306,2024-07-10 16:30:35,5653,WN,13204,12892,4,1379.17
55307,2024-02-10 18:47:59,31477,WN,11298,12892,5,1399.48
55308,2024-07-30 15:57:58,4481,NK,11298,13204,3,676.18
55309,2025-10-30 15:08:20,25524,F9,14869,13204,3,645.95
55310,2025-06-23 02:34:01,18882,AA,13930,12892,2,711.17
55311,2024-07-23 13:38:42,47272,UA,12266,13930,1,545.52
55312,2025-02-22 04:40:40,1078,AS,12892,14057,1,496.15
55313,2024-08-18 12:13:52,49931,AS,14771,14057,5,1174.06
55314,2024-02-12 11:20:38,14801,NK,14107,13204,1,114.23
55315,2024-10-01 10:11:35,4025,WN,12892,11298,4,811.77
55316,2024-03-17 23:28:01,3612,WN,12892,14107,5,1059.35
55317,2025-09-23 03:58:32,40910,NK,10397,13204,1,223.78
55318,2024-11-22 20:06:27,14356,WN,12892,14107,2,666.77
55319,2024-09-17 18:37:44,38606,B6,10397,12478,2,504.93
55320,2024-03-30 07:05:54,6777,UA,13930,12478,3,1213.03
55321,2024-03-29 06:20:35,42844,NK,12892,11298,4,536.71
55322,2025-04-03 01:19:07,45925,WN,10397,13204,3,723.87
55323,2025-03-20 18:59:58,16832,AA,11298,12266,3,1847.28
55324,2024-03-13 18:26:30,2070,B6,12478,13204,1,363.78
55325,2025-04-08 01:58:50,23399,F9,14869,13930,2,443.65
55326,2025-06-14 09:46:50,31297,UA,12266,12892,5,3197.31
55327,2025-04-30 15:30:46,4653,AS,12892,14771,1,204.65
55328,2024-03-21 17:28:25,7438,NK,11298,13204,1,164.11
55329,2024-01-14 05:44:43,20937,AS,14771,14057,1,460.45
55330,2025-06-12 04:43:39,20917,AS,12892,14771,1,378.9
55331,2024-09-19 07:03:28,32216,AS,14771,14869,1,251.99
55332,2024-06-27 13:49:39,31507,B6,12892,12478,2,695.27
55333,2024-06-06 22:56:49,3661,B6,12478,12892,4,1788.39
55334,2024-08-07 16:06:46,5423,AS,14771,14869,2,855.68
55335,2024-07-15 13:43:54,1952,AA,11298,13204,2,796.19
55336,2024-01-06 21:12:12,20918,UA,10397,12892,4,1944.72
55337,2025-06-24 17:40:06,49815,AA,11298,12266,2,512.69
55338,2024-05-07 06:15:35,44033,AA,13204,10397,1,437.67
55339,2025-03-06 04:42:11,12984,NK,13204,14107,5,860.67
55340,2025-07-17 14:23:30,13494,AA,11298,13204,1,611.74
55341,2025-04-04 03:08:36,19523,F9,13204,14869,4,1018.92
55342,2024-02-23 05:47:05,16484,AS,14057,12892,4,1554.11
55343,2025-04-06 15:33:27,3310,AS,14771,12892,5,1436.43
55344,2025-01-05 09:37:46,24732,DL,11193,12892,4,1090.22
55345,2025-06-25 19:40:32,33263,B6,13204,12478,3,1165.66
55346,2024-04-17 12:44:07,27092,AA,13204,10397,3,1310.79
55347,2024-05-02 19:42:40,2955,B6,12478,10397,2,876.27
55348,2024-05-13 21:47:47,47387,B6,13204,12478,5,1328.86
55349,2024-02-26 13:16:30,41763,WN,13204,11298,4,1099.91
55350,2025-07-22 22:53:54,38076,WN,10397,13204,4,1293.27
55351,2024-11-15 12:05:13,8811,B6,12892,12478,4,1080.84
55352,2025-07-21 12:21:57,32467,UA,10397,12892,3,774.31
55353,2024-09-18 17:36:02,10803,B6,12478,13204,4,748.41
55354,2024-11-01 11:06:00,36496,AA,12478,13930,3,952.4
55355,2024-10-20 18:39:33,41983,B6,12892,12478,5,1206.76
55356,2025-05-23 16:56:25,20999,DL,10397,15016,4,2088.57
55357,2024-05-09 12:29:59,26757,AS,14771,14057,3,961.04
55358,2024-12-02 08:16:14,49987,NK,12892,13204,1,182.84
55359,2025-06-03 22:03:13,11922,F9,13204,14869,4,936.24
55360,2025-02-14 15:46:36,11221,WN,13204,12892,1,244.11
55361,2024-03-25 11:48:41,24372,B6,12892,12478,3,894.62
55362,2025-01-15 00:43:21,48760,AS,14771,14057,3,1029.19
55363,2024-10-23 18:13:21,15278,DL,11193,12892,1,317.43
55364,2024-08-23 14:30:53,30460,NK,12478,13204,5,1106.4
55365,2024-09-07 00:06:17,11328,AS,14771,14869,2,627.82
55366,2025-06-01 12:07:26,19602,F9,14869,10397,4,1078.12
55367,2025-02-16 21:11:30,44188,B6,12478,14771,2,740.87
55368,2024-12-09 13:31:02,44205,UA,12892,14771,2,900.19
55369,2024-05-26 23:50:31,19191,WN,12892,11298,5,1004.02
55370,2024-01-30 15:01:30,46091,DL,11193,12892,2,643.45
55371,2024-04-15 16:55:04,41225,WN,11298,12892,4,533.67
55372,2025-05-31 06:42:37,45800,UA,10397,13930,1,308.27
55373,2024-11-16 00:48:47,24031,F9,13930,14869,2,446.85
55374,2024-09-20 16:42:52,24358,AA,12478,11298,5,2772.16
55375,2024-10-24 14:48:08,19331,AA,12892,14107,4,1326.6
55376,2024-08-02 09:27:28,44959,AS,14771,14057,1,488.86
55377,2025-02-23 05:52:18,15882,AS,14869,14771,5,2184.5
55378,2024-11-03 03:04:37,12357,NK,14107,13204,5,956.89
55379,2024-09-17 02:50:23,48145,AA,12478,11298,4,1262.1
55380,2025-04-14 22:59:32,26055,F9,10397,14869,3,454.33
55381,2024-04-28 23:58:57,44692,NK,12892,11298,1,147.06
55382,2024-03-08 00:51:34,16878,AA,11298,13204,3,1691.13
55383,2024-04-06 04:09:39,16962,UA,13930,14771,3,785.45
55384,2024-03-06 12:34:55,34861,NK,10397,13204,3,725.44
55385,2024-08-15 14:24:33,6748,AS,14771,14057,1,401.13
55386,2024-01-07 01:19:21,32648,AA,12892,10397,1,481.42
55387,2025-07-22 14:28:25,15930,DL,10397,15016,2,553.39
55388,2025-03-03 04:43:47,13756,WN,13303,12478,4,649.46
55389,2024-10-07 10:48:58,29536,B6,10397,12478,3,1207.55
55390,2025-07-25 04:59:53,30166,AA,13204,10397,2,1188.91
55391,2024-06-21 14:42:02,10105,AS,14057,12892,1,308.77
55392,2025-01-27 00:57:36,27342,F9,10397,14869,1,224.18
55393,2024-11-28 16:17:01,44271,NK,14107,13204,1,213.67
55394,2025-10-14 16:16:58,22287,DL,13930,12478,5,1714.73
55395,2025-04-05 09:09:49,5591,AS,14771,13930,1,498.85
55396,2024-06-21 04:29:51,35615,AA,13930,11298,5,1185.71
55397,2024-02-23 19:12:09,10566,F9,13204,14869,4,491.66
55398,2024-11-04 14:23:03,10840,B6,14107,13204,4,1215.23
55399,2024-03-11 07:26:33,32329,UA,14771,13930,5,2059.39
55400,2025-02-16 14:47:02,13846,F9,13930,14869,3,272.55
55401,2024-10-02 21:30:14,13170,WN,14107,12892,3,1028.03
55402,2024-03-18 10:33:24,2251,DL,10397,13303,5,2311.78
55403,2024-06-03 04:09:00,27595,WN,11298,13204,1,218.86
55404,2024-11-08 19:12:17,44044,F9,11298,14107,2,213.27
55405,2024-11-21 19:18:22,22217,B6,14107,13204,4,1346.91
55406,2024-07-25 17:23:12,19834,F9,10397,14869,4,765.66
55407,2024-01-22 15:20:02,18565,UA,10397,13930,3,885.83
55408,2024-04-10 17:26:07,41195,B6,10397,12478,5,978.96
55409,2025-10-27 04:36:11,44689,B6,12478,13204,5,2167.45
55410,2024-12-18 22:37:15,17349,AS,14869,14771,5,1361.68
55411,2025-07-14 20:56:37,27685,B6,12478,13204,1,294.91
55412,2024-09-06 14:41:01,6028,WN,14107,12892,4,1208.82
55413,2024-05-02 14:50:52,13533,B6,12478,10397,1,421.58
55414,2025-07-31 20:29:37,16011,DL,11433,12478,5,1500.27
55415,2025-05-26 11:42:23,35037,WN,13204,12892,3,1030.72
55416,2024-10-01 18:16:50,4411,UA,13930,14771,5,2215.47
55417,2024-05-24 05:05:07,46754,NK,13204,12478,5,929.05
55418,2024-01-31 00:41:21,33579,DL,10397,15016,4,2531.43
55419,2024-03-03 03:50:49,13647,AA,13204,10397,2,1162.62
55420,2025-01-16 23:12:03,5930,NK,13204,10397,1,101.53
55421,2024-12-10 07:13:29,28261,WN,11298,13204,2,593.29
55422,2024-05-22 17:52:06,20753,B6,12478,10397,5,1929.16
55423,2025-06-29 04:13:10,27793,AA,12478,11298,1,239.48
55424,2024-04-22 12:18:57,19168,NK,14107,13204,5,727.28
55425,2024-06-20 03:44:40,19331,UA,12478,13930,2,847.62
55426,2024-03-31 11:13:13,37513,DL,15016,10397,4,1713.47
55427,2025-02-25 18:21:06,23697,AS,12892,14771,1,278.49
55428,2024-05-20 11:43:00,1998,AA,11298,12266,3,819.86
55429,2024-05-08 03:52:51,12735,B6,12478,14107,2,410.26
55430,2025-07-17 23:24:36,27082,UA,14771,13930,5,1681.8
55431,2024-07-13 09:25:29,4763,DL,13930,12478,5,1709.14
55432,2024-12-26 11:13:15,45466,AA,13930,11298,2,1086.37
55433,2025-04-25 21:49:36,38138,B6,12478,10397,2,542.79
55434,2025-06-02 18:39:05,30435,AA,12478,11298,2,725.64
55435,2024-06-11 19:57:14,48203,AS,14869,14771,4,1583.01
55436,2024-03-06 20:51:52,5074,WN,11298,13204,4,628.09
55437,2024-06-21 02:56:06,6037,B6,12478,14107,1,241.49
55438,2024-07-28 03:31:57,24015,AS,14057,13930,2,799.35
55439,2025-09-03 00:50:27,42857,DL,11433,13930,5,3070.38
55440,2025-03-14 17:37:20,32857,AA,12478,11298,1,382.28
55441,2025-06-22 08:11:36,1620,F9,11298,14107,3,808.51
55442,2025-10-14 18:33:10,48277,UA,13930,14771,2,499.81
55443,2024-04-18 21:16:25,30326,NK,12478,13204,5,703.41
55444,2024-03-15 01:47:46,21892,WN,12892,14107,2,420.9
55445,2024-04-05 17:47:07,9808,UA,13930,12478,3,1208.11
55446,2024-06-18 14:16:52,45801,UA,14771,13930,5,1891.48
55447,2025-02-02 15:03:44,9674,UA,14771,12266,5,3072.19
55448,2024-06-17 08:17:34,34403,UA,13930,14771,4,1415.58
55449,2024-12-11 07:41:31,37236,NK,10397,13204,2,517.45
55450,2025-06-12 09:34:52,38879,UA,12266,12892,4,1032.61
55451,2024-03-30 14:23:19,1010,B6,10397,12478,2,553.78
55452,2025-01-09 21:51:19,46697,F9,13930,14869,2,551.72
55453,2024-09-08 03:07:14,35391,WN,13303,12478,4,714.15
55454,2025-07-02 10:24:15,42545,AS,14057,12892,2,904.5
55455,2025-06-11 09:07:37,49008,UA,10397,12892,5,1724.57
55456,2024-04-02 08:15:59,16770,B6,12478,14771,3,1158.47
55457,2024-09-05 22:23:05,29346,B6,13204,12478,3,701.35
55458,2024-09-09 06:26:34,47729,DL,15016,10397,2,909.01
55459,2024-09-12 05:11:53,3830,WN,12892,11298,5,1660.47
55460,2025-03-26 13:58:33,18000,NK,10397,13204,4,850.9
55461,2024-09-01 10:46:24,38286,AA,12892,14107,3,771.68
55462,2024-09-17 16:08:06,36799,UA,14771,13930,1,437.9
55463,2024-08-09 11:37:25,40103,F9,14869,13930,3,506.63
55464,2024-10-16 01:02:16,14807,NK,14107,13204,4,941.4
55465,2025-07-13 12:16:31,2101,B6,12892,12478,3,1328.14
55466,2024-12-26 23:39:13,39262,UA,14771,12266,2,610.22
55467,2024-12-24 13:50:47,23648,DL,10397,15016,1,425.89
55468,2024-07-05 15:09:54,21569,B6,12478,14771,1,188.99
55469,2024-07-09 12:34:51,48431,AA,13204,10397,3,1653.06
55470,2024-01-16 22:17:56,2886,DL,11433,13930,5,1921.78
55471,2024-06-04 20:01:54,7944,WN,11298,12892,5,882.81
55472,2024-08-17 07:19:31,19344,DL,15016,10397,2,739.02
55473,2024-03-08 07:18:48,38574,B6,13204,14107,1,423.45
55474,2025-01-29 07:24:18,38909,DL,10397,15016,5,2860.91
55475,2024-05-20 15:02:00,29840,WN,13303,12478,1,148.87
55476,2025-05-16 01:36:26,36101,F9,14869,13204,1,120.56
55477,2025-10-31 00:03:07,40770,DL,10397,13303,1,619.38
55478,2024-02-20 10:27:56,39514,B6,12478,14771,1,270.67
55479,2024-05-01 05:11:42,16756,NK,10397,13204,4,605.97
55480,2025-01-03 16:49:24,10968,WN,11298,12892,3,671.79
55481,2024-11-18 08:15:04,13502,AA,13204,10397,5,1760.17
55482,2024-04-26 21:10:59,48189,DL,12266,10397,2,588.04
55483,2024-03-30 23:42:23,6778,DL,10397,15016,2,1201.5
55484,2024-01-16 17:57:21,33232,F9,14869,10397,3,282.69
55485,2025-07-29 10:29:36,4313,AA,11298,13204,5,1841.41
55486,2024-07-13 15:46:31,10320,WN,11298,13204,4,960.61
55487,2025-05-29 17:36:19,27436,WN,11298,13204,2,288.84
55488,2025-01-11 22:26:22,36463,WN,12892,11298,4,601.88
55489,2025-07-12 14:48:21,36121,WN,11298,13204,3,430.45
55490,2025-07-16 15:40:40,4110,AA,12478,11298,5,1762.93
55491,2025-02-14 17:38:29,13899,B6,12478,14107,1,212.71
55492,2024-10-18 18:17:48,32162,B6,12478,14771,5,1477.0
55493,2024-01-08 03:56:17,49790,DL,12266,10397,1,625.82
55494,2025-03-03 15:26:10,39910,AA,13930,12892,4,1587.21
55495,2025-08-03 23:59:26,25947,NK,13204,12478,4,807.58
55496,2024-05-01 23:36:39,5341,AS,14869,14771,5,2052.42
55497,2025-10-19 12:46:31,45848,B6,12892,12478,4,799.17
55498,2025-05-09 18:20:13,41757,NK,14107,13204,1,136.27
55499,2024-11-27 20:45:36,38468,AS,14869,14771,4,1997.38
55500,2024-08-09 04:06:14,13308,AS,14771,13930,5,1845.14
55501,2025-02-02 14:03:03,2313,DL,13930,12478,1,582.23
55502,2024-02-14 05:14:44,10595,B6,12478,14107,5,1392.23
55503,2024-05-23 17:28:10,9786,NK,13204,12892,4,959.25
55504,2024-01-11 02:10:19,34015,UA,13930,14771,5,1963.66
55505,2024-04-06 15:09:58,24295,WN,11298,13204,4,850.9
55506,2025-06-11 01:16:32,8918,AS,14057,13930,4,812.13
55507,2024-08-25 22:47:51,7262,AS,14771,12892,5,1919.22
55508,2025-04-07 01:30:49,8945,AA,11298,13204,5,2218.2
55509,2024-07-20 23:40:53,21900,AS,12892,14771,3,996.32
55510,2024-08-20 10:57:41,43993,NK,11298,13204,5,993.31
55511,2025-05-30 00:39:47,1768,UA,12478,13930,3,1913.09
55512,2024-08-06 01:40:04,26266,AA,12892,14107,1,320.79
55513,2024-12-25 01:43:01,4128,UA,12478,13930,1,457.52
55514,2024-08-15 08:00:28,22760,UA,13930,14771,5,1933.62
55515,2024-10-16 14:42:29,46244,AA,11298,12266,1,443.66
55516,2024-06-15 11:52:40,32266,UA,14771,13930,1,262.43
55517,2025-04-22 22:38:45,35385,WN,10397,13204,4,700.63
55518,2025-09-01 06:39:10,7008,B6,12478,13204,3,1274.43
55519,2025-07-16 20:05:02,21947,AS,14057,14771,3,659.71
55520,2024-09-19 18:12:28,45145,B6,10397,12478,3,560.06
55521,2024-07-11 16:00:57,49350,F9,14869,13204,3,827.38
55522,2024-11-19 02:38:06,33353,NK,14107,13204,2,329.13
55523,2025-06-15 00:53:23,1924,AS,14057,12892,4,1769.22
55524,2024-02-04 02:33:59,44362,UA,13930,14771,1,628.11
55525,2024-03-15 03:40:12,17826,UA,12892,14771,3,1469.59
55526,2025-05-16 04:47:13,41738,NK,13204,10397,3,279.58
55527,2024-09-23 22:43:11,42641,NK,12478,13204,2,176.11
55528,2024-07-21 03:53:03,44402,NK,13204,14107,2,337.01
55529,2025-09-09 17:39:52,21434,UA,12478,13930,1,270.83
55530,2024-09-14 18:47:27,32017,AS,14771,14057,3,1309.69
55531,2025-06-12 00:33:47,14601,UA,10397,12892,5,1862.99
55532,2024-08-23 03:20:28,49076,WN,11298,13204,5,1053.57
55533,2025-05-03 18:29:33,17017,WN,11298,13204,1,153.21
55534,2024-12-03 11:44:00,4182,AA,11298,12266,1,547.33
55535,2024-07-24 02:31:43,24796,B6,12478,13204,5,1636.38
55536,2025-06-08 20:38:11,24011,UA,12266,13930,2,569.72
55537,2024-06-15 12:37:30,21293,AA,12478,13930,2,1067.29
55538,2024-09-13 16:26:32,31062,F9,14869,13204,5,1329.6
55539,2024-09-21 08:36:53,9109,WN,13204,11298,1,256.43
55540,2024-12-20 23:52:20,8553,B6,10397,12478,5,1200.34
55541,2024-06-25 07:59:11,33590,AA,11298,12892,1,619.4
55542,2024-12-14 13:47:34,46297,AS,14057,13930,2,900.16
55543,2025-09-29 16:44:39,47591,UA,14771,13930,4,1472.35
55544,2025-07-14 06:16:13,47685,WN,10397,13204,4,523.66
55545,2024-07-10 17:36:27,38311,DL,10397,15016,2,548.13
55546,2025-09-15 08:08:15,19806,AS,14057,12892,2,883.53
55547,2024-02-03 03:40:58,32250,AA,12892,10397,5,1823.19
55548,2025-10-25 18:59:59,10564,F9,14869,12892,3,373.77
55549,2024-08-19 10:48:08,7546,F9,13204,14869,2,337.94
55550,2024-09-28 19:56:34,46745,AS,14057,12892,5,1198.85
55551,2024-12-30 09:14:25,17514,WN,13303,12478,4,547.65
55552,2025-01-05 20:38:10,36662,NK,10397,13204,4,479.87
55553,2024-05-05 22:42:20,3966,NK,13204,10397,4,390.72
55554,2024-11-10 14:22:12,25262,AS,12892,14771,2,614.29
55555,2025-03-11 14:20:37,5678,WN,12266,13204,4,1140.27
55556,2024-12-27 21:13:29,41565,UA,12266,12892,2,1140.68
55557,2024-09-15 01:23:16,5874,DL,14869,11433,3,1373.79
55558,2025-09-01 13:09:36,15361,B6,12478,12892,4,1353.34
55559,2024-01-13 11:10:14,21055,AA,12892,10397,5,2007.84
55560,2024-02-15 14:26:19,36377,B6,10397,12478,3,1281.08
55561,2024-12-25 03:00:05,42115,F9,11298,14107,3,710.92
55562,2025-06-21 10:07:34,39936,NK,12892,11298,2,238.68
55563,2025-01-26 01:20:51,26743,AS,12892,14771,1,454.69
55564,2025-03-09 14:37:11,29151,DL,15016,10397,5,2502.17
55565,2024-12-19 13:47:31,24486,AS,14771,14869,3,856.47
55566,2024-10-06 23:14:16,41174,NK,12892,11298,5,564.75
55567,2025-03-05 03:04:38,29509,UA,13930,12478,3,1059.03
55568,2024-03-13 10:52:17,39634,NK,13204,14107,3,719.99
55569,2024-12-06 12:36:25,40897,AA,12478,13930,2,626.38
55570,2025-09-10 19:17:11,40870,NK,12892,11298,3,340.23
55571,2025-08-01 09:33:24,4653,AA,12478,11298,1,306.11
55572,2024-01-10 13:09:15,36066,F9,14869,13930,1,249.99
55573,2025-05-26 03:59:48,2819,NK,14107,13204,5,1228.64
55574,2025-09-30 12:56:52,48726,WN,13303,12478,3,1043.98
55575,2025-05-21 13:47:29,17583,F9,14869,12892,3,458.03
55576,2024-04-21 02:29:25,9860,UA,10397,12892,2,1162.32
55577,2025-04-17 02:55:04,16700,DL,14869,11433,3,871.5
55578,2025-08-31 01:15:35,43936,WN,13204,11298,1,298.64
55579,2025-02-19 12:22:41,8101,WN,14107,12892,3,364.22
55580,2024-07-04 20:16:24,37413,NK,13204,14107,3,432.35
55581,2024-06-07 10:31:29,35249,B6,12478,10397,2,398.02
55582,2024-10-05 08:15:55,24243,UA,14771,13930,1,388.27
